gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LOC127093883,3.411166503,0.853538667,2.026889586,0.421107629,0.673676491,NA
LOC127093886,1.892274232,2.469575356,2.314989889,1.066775871,0.286073057,NA
LOC127093888,3.479303764,-2.027321247,1.635997861,-1.239195536,0.215273093,NA
LOC127093890,2.742948046,0.370787768,1.775928228,0.208785334,0.834615821,NA
LOC127093942,2.953261942,2.446289916,2.195226164,1.114368057,0.265121321,NA
LOC127093952,2.409136151,1.437588938,2.095407717,0.686066452,0.492671205,NA
LOC127093976,2.064447373,1.164418019,2.226443754,0.522994581,0.600978024,NA
LOC127094014,1.905987918,2.479656247,2.305216574,1.075671707,0.282074105,NA
LOC127094049,2.550881618,4.316295929,2.386387333,1.808715572,0.070495203,NA
LOC127094070,1.929729996,0.448874646,2.183486057,0.205577061,0.837121297,NA
LOC127094072,3.170424933,1.418898598,1.865462902,0.76061475,0.446887207,NA
LOC127094085,2.202001553,0.285111365,2.044752612,0.139435628,0.88910592,NA
LOC127094105,2.446591915,0.083429787,2.048441611,0.040728418,0.967512406,NA
LOC127094208,2.666085715,-2.772982847,2.130474954,-1.301579651,0.19306012,NA
LOC127094301,3.204537899,0.694921889,1.884231003,0.368809285,0.712269883,NA
LOC127094312,3.125092588,-0.426673615,1.658664097,-0.257239314,0.796994036,NA
LOC127094340,3.270180853,0.414155487,1.645726316,0.251655141,0.801307634,NA
LOC127094365,2.829421448,3.092754619,2.164421299,1.428906017,0.153031248,NA
LOC127094374,3.105199302,0.993775269,1.903549906,0.522064205,0.601625628,NA
LOC127094395,2.798308784,1.190761687,1.916555693,0.62130294,0.534400319,NA
LOC127094426,3.129283875,1.393753893,1.850476466,0.7531865,0.451337851,NA
LOC127094477,2.646534923,1.089428435,1.973934552,0.55190707,0.581012024,NA
LOC127094526,3.604498743,0.320726113,1.621064242,0.197849107,0.843163123,NA
LOC127094603,3.781205667,3.532908693,1.93193846,1.828685937,0.06744667,NA
LOC127094623,3.049078746,-0.411434902,1.933158746,-0.212830376,0.83145927,NA
LOC127094685,3.252618375,0.053919251,1.696613519,0.031780515,0.974647086,NA
LOC127094686,2.735756456,0.342195448,2.188598006,0.156353724,0.875754211,NA
LOC127094727,2.291817753,2.767363193,2.249940149,1.229971914,0.218707622,NA
LOC127094763,2.48231319,4.277990412,3.021627065,1.415790341,0.156836899,NA
LOC127094863,3.845240313,-0.113521734,1.529973179,-0.074198513,0.940852429,NA
LOC127094930,2.618601557,0.238592019,1.846525934,0.129211301,0.897190454,NA
LOC127094941,3.770328784,2.081109435,1.757261802,1.184291056,0.236297868,NA
LOC127094953,3.653173885,1.660512677,1.760471337,0.943220513,0.345568123,NA
LOC127094974,2.725385568,-0.091121449,1.888398854,-0.048253285,0.961514384,NA
LOC127094986,2.443249118,0.491511566,2.016274627,0.243772133,0.807407304,NA
LOC127094997,2.291475257,0.341990391,2.044119557,0.167304495,0.867130467,NA
LOC127095060,2.429029438,-0.445464949,1.823801039,-0.244250847,0.807036549,NA
LOC127095203,3.232725089,1.769570768,1.83789451,0.962824992,0.335635356,NA
LOC127095383,3.121243796,-0.898210505,1.768227759,-0.507972178,0.611472855,NA
LOC127095434,3.513416731,-3.187843607,1.92871179,-1.652835651,0.098364316,NA
LOC127095438,2.614916265,-1.096583091,1.791180366,-0.612212545,0.540397143,NA
LOC127095598,2.9045868,0.112517103,1.856859388,0.060595382,0.951681452,NA
LOC127095732,1.750528765,0.23091397,2.2805383,0.101254151,0.919348711,NA
LOC127095784,2.798651279,4.447057962,2.34588476,1.895684749,0.058001743,NA
LOC127095789,3.40489823,0.892027476,1.701527735,0.524250917,0.60010403,NA
LOC127095825,3.134614987,-3.026850214,1.850099116,-1.636047598,0.101829626,NA
LOC127095927,2.078161059,1.167310619,2.175980376,0.536452733,0.591645695,NA
LOC127096082,3.819801255,-5.908145937,2.179362659,-2.710951256,0.006709049,NA
LOC127096149,3.573222579,-0.020876738,1.623332919,-0.012860417,0.989739155,NA
LOC127096395,2.870131338,-0.831253963,2.074799082,-0.400643113,0.688682899,NA
LOC127096455,3.088485314,4.591232042,2.250822374,2.039802027,0.041370048,NA
LOC127096498,1.743843169,1.47520281,2.309137435,0.638854486,0.522917599,NA
LOC127096571,2.466485202,-1.961702899,1.916790642,-1.023430967,0.306104124,NA
LOC127096590,2.429029438,-0.445464949,1.823801039,-0.244250847,0.807036549,NA
LOC127096594,2.294818055,-0.092260966,2.05043032,-0.044995904,0.964110574,NA
LOC127096602,2.729740355,1.187602635,2.144077561,0.553899101,0.5796479,NA
LOC127096613,2.719205968,2.303117955,2.176256204,1.058293573,0.289921622,NA
LOC127096625,2.283941173,-1.807315402,1.958704456,-0.922709598,0.356158563,NA
LOC127096634,2.57830899,4.33056713,2.360131218,1.834884051,0.066522871,NA
LOC127096635,3.484343541,2.043402897,1.834107545,1.114112911,0.26523075,NA
LOC127096650,2.239799813,0.948587831,2.034020199,0.466361068,0.640957074,NA
LOC127096660,2.750482131,2.239293101,2.020249316,1.108424135,0.267678686,NA
LOC127096676,2.921300788,-2.253291198,1.992402048,-1.130942021,0.258079495,NA
LOC127096700,2.897304886,-0.525053633,2.387425728,-0.219924594,0.825929882,NA
LOC127096712,2.646192428,-0.487754833,1.995885896,-0.244380119,0.806936438,NA
LOC127096715,3.283894539,0.422755852,1.63161177,0.259103213,0.795555606,NA
LOC127096720,3.170424933,1.418898598,1.865462902,0.76061475,0.446887207,NA
LOC127096727,2.777909503,2.251748344,2.000678919,1.125492113,0.260380557,NA
LOC127096733,1.8154119,-1.395494789,2.69183272,-0.518418094,0.604166593,NA
LOC127096759,3.3185135,0.441762014,1.813391712,0.243610915,0.807532174,NA
LOC127096761,2.628972445,0.723413948,1.991145879,0.363315393,0.716369296,NA
LOC127096768,3.420942725,-1.014475626,1.807242169,-0.561339063,0.574566417,NA
LOC127096772,2.253171003,-1.251978043,1.942502985,-0.644517951,0.519239621,NA
LOC127096799,2.09856034,0.143312891,2.146251516,0.066773577,0.946761959,NA
LOC127096800,3.324187106,-1.874829333,1.923815015,-0.974537218,0.329789869,NA
LOC127096804,3.127929391,-1.775629678,1.738959122,-1.021087647,0.307212915,NA
LOC127096807,2.587831388,0.704468437,1.841025613,0.382649993,0.701979298,NA
LOC127096808,2.249828206,-0.716680146,1.889871053,-0.379221717,0.704523226,NA
LOC127096815,2.180499959,-1.745438737,2.549793789,-0.684541136,0.493633523,NA
LOC127096827,2.797802789,0.411995283,1.823331519,0.225957418,0.821234539,NA
LOC127096830,2.783240614,-2.76594022,2.063343872,-1.340513454,0.180078473,NA
LOC127096842,3.082849218,-3.11239666,2.13494852,-1.457832183,0.144886805,NA
LOC127096854,2.429877927,2.858667553,2.155990107,1.325918679,0.184866635,NA
LOC127096877,2.226592122,1.899289513,2.176356314,0.872692353,0.382830787,NA
LOC127096884,3.656010688,0.678952368,1.591570593,0.426592682,0.669676029,NA
LOC127096894,1.781641429,2.372220806,2.518092008,0.942070742,0.346156423,NA
LOC127096909,3.541350097,-1.718813969,1.652464097,-1.040152081,0.29826925,NA
LOC127096910,1.864846861,2.45023348,2.392425114,1.024163083,0.305758253,NA
LOC127096913,2.57830899,4.33056713,2.360131218,1.834884051,0.066522871,NA
LOC127096916,3.584947951,4.80680937,2.177991067,2.206992234,0.027314602,NA
LOC127096932,2.098902835,2.630223353,2.261209791,1.163192979,0.244751215,NA
LOC127096944,3.484343541,2.043402897,1.834107545,1.114112911,0.26523075,NA
LOC127096998,1.757556855,1.48879606,2.319159677,0.641954961,0.520902427,NA
LOC127097038,2.044048092,2.593359392,2.296489849,1.129271002,0.25878353,NA
LOC127097103,1.943443682,0.462812634,2.182028502,0.212102011,0.83202745,NA
LOC127097104,3.419460405,4.738473257,2.199367125,2.154471258,0.031203234,NA
LOC127097105,3.146340359,1.003342162,1.829119112,0.54853845,0.583322236,NA
LOC127097109,3.210375005,-2.400829362,1.999687445,-1.200602308,0.229905505,NA
LOC127097138,3.698923552,3.506081562,2.069082845,1.694509995,0.090168414,NA
LOC127097139,2.712683872,1.676748608,2.20117556,0.76175142,0.44620838,NA
LOC127097143,3.117558503,-2.342684469,1.760513916,-1.330682165,0.183293614,NA
LOC127097144,2.7812523,1.673888577,1.961852237,0.853218476,0.393538159,NA
LOC127097153,3.633914428,-4.289990263,2.111473368,-2.031752012,0.042178768,NA
LOC127097168,2.102245633,1.796192751,2.186425583,0.821520186,0.411350031,NA
LOC127097172,2.223249324,2.723577125,2.224617275,1.224290199,0.220842773,NA
LOC127097179,1.812069103,-0.769342458,2.700699996,-0.284867797,0.775745428,NA
LOC127097233,2.94872816,-2.198622642,1.795048283,-1.224826464,0.220640612,NA
LOC127097244,1.770928046,-0.882555128,2.331719017,-0.378499777,0.705059359,NA
LOC127097265,2.166786273,-1.810872617,2.227790981,-0.812855709,0.416300791,NA
LOC127097271,2.570774905,1.276772788,1.940675951,0.657901072,0.510601702,NA
LOC127097281,3.521293311,0.253707516,1.693618301,0.149802063,0.880920781,NA
LOC127097285,3.080102739,-0.935644936,1.691337343,-0.553198296,0.580127634,NA
LOC127097290,2.77422421,0.76490864,1.951591336,0.39194099,0.695101815,NA
LOC127097322,1.916358806,3.90100994,2.59250402,1.50472667,0.132394363,NA
LOC127097340,2.739605249,0.844086739,1.809493979,0.466476677,0.640874338,NA
LOC127097349,2.812364964,4.453691631,2.371981556,1.8776249,0.060432497,NA
LOC127097350,3.155014268,-5.658431785,2.293884084,-2.466747045,0.013634664,NA
LOC127097355,2.074818261,1.776033329,2.189314284,0.811228128,0.417234675,NA
LOC127097357,3.454965367,-2.041405099,2.262766628,-0.902172179,0.366965411,NA
LOC127097359,1.743843169,1.47520281,2.309137435,0.638854486,0.522917599,NA
LOC127097471,2.772869726,-3.926532215,2.243116724,-1.750480558,0.080035426,NA
LOC127097477,2.071132969,0.172514178,2.616127128,0.065942582,0.947423539,NA
LOC127097530,2.333376133,1.919069542,2.422835701,0.792075806,0.428316476,NA
LOC127097533,2.772869726,-3.926532215,2.243116724,-1.750480558,0.080035426,NA
LOC127097549,3.225191004,0.029223894,1.714997899,0.017040192,0.986404551,NA
LOC127097604,1.905987918,2.479656247,2.305216574,1.075671707,0.282074105,NA
LOC127097673,2.801651581,0.774611168,1.902930844,0.407062175,0.683962324,NA
LOC127097685,2.42653513,4.242121394,2.407030385,1.76238797,0.07800377,NA
LOC127097703,3.545541384,0.004239343,1.766985844,0.002399195,0.998085722,NA
LOC127097729,3.585491457,-5.890236193,2.310466943,-2.549370469,0.010791759,NA
LOC127097743,1.967185761,-1.076306084,2.213226961,-0.486306241,0.626750055,NA
LOC127097774,3.469781366,-0.106112137,1.589920188,-0.066740543,0.946788257,NA
LOC127097803,3.638105715,-0.978196264,1.555575425,-0.628832423,0.529458771,NA
LOC127097804,3.624734525,0.36009214,1.684566305,0.213759553,0.830734568,NA
LOC127097817,2.621944355,-0.203279778,1.812115995,-0.112178127,0.910682172,NA
LOC127097834,2.030334407,2.58480275,2.349227699,1.100277657,0.271211164,NA
LOC127097851,3.328378394,0.102312354,1.654515041,0.061838274,0.950691624,NA
LOC127097853,2.939711756,0.883976189,1.925938288,0.45898469,0.64624516,NA
LOC127097860,3.496360248,-2.532899377,1.706632024,-1.484150855,0.137768904,NA
LOC127097863,2.842450143,-0.638387402,1.924224287,-0.331763509,0.740067841,NA
LOC127097865,2.745784849,-1.007824796,1.787859637,-0.563704653,0.57295515,NA
LOC127097874,1.875217749,3.872136881,2.601859357,1.488219134,0.136693113,NA
LOC127097881,2.297654858,-1.767933138,2.191753522,-0.806629541,0.419879949,NA
LOC127097919,3.865982089,0.487182338,1.614574145,0.301740455,0.762849926,NA
LOC127097929,3.463601765,1.190539936,1.794253106,0.663529539,0.506991468,NA
LOC127097970,2.972470238,-5.565991973,2.327095037,-2.391819795,0.016765072,NA
LOC127098000,2.670277002,-0.092690986,1.958669959,-0.047323433,0.962255453,NA
LOC127098021,2.257362291,1.314071982,2.10362738,0.624669556,0.532187958,NA
LOC127098029,3.274029645,0.756467022,1.925395661,0.392889128,0.694401372,NA
LOC127098039,3.033630571,4.56713456,2.328181244,1.961674837,0.049800353,NA
LOC127098042,3.081457223,2.421494012,1.970144534,1.229094602,0.219036339,NA
LOC127098067,2.37451719,2.008778812,2.261429006,0.888278521,0.374390951,NA
LOC127098072,2.725891563,0.831643707,1.834814291,0.453257701,0.650363188,NA
LOC127098074,3.093816425,-0.919585146,1.671828575,-0.550047511,0.582286787,NA
LOC127098086,1.909330715,1.633626541,2.243140703,0.728276447,0.466444377,NA
LOC127098087,1.916358806,3.90100994,2.59250402,1.50472667,0.132394363,NA
LOC127098113,1.820363006,3.830795879,3.266440688,1.172773745,0.240886549,NA
LOC127098182,2.209029644,1.846960268,2.305065833,0.801261397,0.422980334,NA
LOC127098215,2.57043241,-0.687739423,2.138712641,-0.321567007,0.747780742,NA
LOC127098235,3.373622067,0.550378191,1.792861235,0.306983151,0.758856197,NA
LOC127098271,3.279703252,-1.479316667,1.64289705,-0.900431751,0.36789053,NA
LOC127098272,2.592022676,4.337635686,2.358817866,1.838902337,0.065929552,NA
LOC127098274,3.275764135,-2.459859695,2.293305087,-1.072626451,0.283438752,NA
LOC127098289,2.129673004,1.824240177,2.259985081,0.807191248,0.419556308,NA
LOC127098295,1.740500372,2.334742975,2.371671079,0.9844295,0.324904379,NA
LOC127098308,3.717208531,-1.118705942,1.619939658,-0.690584946,0.489826411,NA
LOC127098327,1.94678648,-0.054995114,2.175260804,-0.025282079,0.979829969,NA
LOC127098350,1.916016311,0.440595023,2.220546973,0.19841734,0.842718552,NA
LOC127098363,2.829078953,0.795886082,1.917913237,0.414975019,0.678160191,NA
LOC127098386,2.236457015,1.863493874,2.320969874,0.802894469,0.422035733,NA
LOC127098398,3.624734525,0.36009214,1.684566305,0.213759553,0.830734568,NA
LOC127098436,2.62947844,1.578971148,2.005975902,0.787133657,0.431203628,NA
LOC127098439,3.794070863,0.767144192,1.559065031,0.492054005,0.622681166,NA
LOC127098454,3.555063783,-1.695372515,1.715703257,-0.988150199,0.323079094,NA
LOC127098470,3.267686545,4.672349704,2.217935448,2.10662114,0.035150433,NA
LOC127098472,3.810278856,-1.456355101,1.552228757,-0.938234841,0.348123737,NA
LOC127098510,3.394527342,0.512606863,1.812435057,0.282827713,0.777308909,NA
LOC127098514,2.829838771,2.318702812,2.343067159,0.989601516,0.322368929,NA
LOC127098546,1.964185458,1.693604119,2.396646694,0.70665573,0.479780447,NA
LOC127098565,3.294265427,0.812903265,1.664891906,0.488261888,0.625364353,NA
LOC127098581,3.328884388,0.763718246,1.789457041,0.426787695,0.66953397,NA
LOC127098624,1.974213851,-0.006723416,2.279319786,-0.002949747,0.997646446,NA
LOC127098626,3.714208229,0.39333273,1.777150469,0.221327758,0.824837238,NA
LOC127098628,3.439011197,0.19807371,1.634854435,0.121156786,0.903566851,NA
LOC127098672,3.83436343,-1.089499877,1.561250508,-0.697837965,0.485278534,NA
LOC127098675,2.763347327,-0.44770009,1.761742863,-0.254123402,0.799400224,NA
LOC127098676,2.446934411,2.047306703,2.085201722,0.981826689,0.326185237,NA
LOC127098679,2.422849837,1.440936608,2.062338685,0.698690578,0.484745423,NA
LOC127098687,2.267733179,1.922293757,2.128004523,0.903331612,0.366349924,NA
LOC127100309,2.912120885,2.44571884,2.136072527,1.14496058,0.252225487,NA
LOC127100314,1.733472281,0.823426125,2.329636641,0.353456891,0.723745941,NA
LOC127100361,2.261047584,4.139835128,2.464124028,1.680043326,0.092948886,NA
LOC127100389,3.845746307,0.478962206,1.721978684,0.27814642,0.780899963,NA
LOC127100416,2.804488384,-0.408336895,1.763761562,-0.231514794,0.816914893,NA
LOC127100429,3.691389467,1.475802784,1.890634334,0.780586048,0.435046,NA
LOC127100436,2.546690331,0.665747827,1.905508802,0.34938061,0.726803588,NA
LOC127100439,2.291475257,0.341990391,2.044119557,0.167304495,0.867130467,NA
LOC127100449,3.307130623,-1.448131725,1.707370732,-0.848164782,0.396346208,NA
LOC127100471,2.283941173,-1.807315402,1.958704456,-0.922709598,0.356158563,NA
LOC127100483,3.435162405,-0.14763666,1.621929672,-0.091025316,0.927472476,NA
LOC127100492,3.149683156,0.650314658,1.827313577,0.355885638,0.721926212,NA
LOC127100498,3.119255483,3.241215357,2.021290602,1.603537539,0.108816028,NA
LOC127100538,3.503894333,-0.711222091,1.589332775,-0.447497278,0.654516053,NA
LOC127100539,3.221251888,-0.896505623,1.866284727,-0.480369158,0.630964921,NA
LOC127100541,3.291428624,1.952525475,1.864815716,1.047034009,0.295083893,NA
LOC127100614,3.631926114,0.33473526,1.567301072,0.21357432,0.830879027,NA
LOC127100633,2.92599807,0.885786315,1.985826828,0.446054159,0.655558125,NA
LOC127100640,2.287626465,-0.160241843,2.264182887,-0.070772482,0.943578833,NA
LOC127100662,2.749127647,-1.510059463,1.783965893,-0.84646207,0.397295025,NA
LOC127100680,2.635315545,-2.124814068,1.880938971,-1.129656039,0.258621188,NA
LOC127100691,3.755260614,-0.931813651,1.611339675,-0.578285054,0.563071683,NA
LOC127100722,3.807784548,0.774100291,1.555057486,0.497795289,0.618628337,NA
LOC127100731,2.866788541,-0.377516664,1.877394605,-0.20108541,0.84063179,NA
LOC127100753,2.001298727,-2.333074283,2.631200811,-0.886695638,0.375242787,NA
LOC127100759,1.760899653,0.845803944,2.29012246,0.36932695,0.71188404,NA
LOC127100805,2.95575625,-1.160926751,2.035545739,-0.570327028,0.568455913,NA
LOC127100808,3.155862757,-0.755889368,1.657382251,-0.45607425,0.648336586,NA
LOC127100830,3.088142818,1.387756625,1.933436926,0.717766691,0.472901154,NA
LOC127100882,2.402450556,2.843011274,2.167687936,1.311540848,0.189675103,NA
LOC127100904,3.702646356,-5.9036061,2.215718443,-2.664420707,0.007712105,NA
LOC127100932,2.588337383,1.557318799,2.027265363,0.768186951,0.442376125,NA
LOC127100934,3.574577063,3.450541197,1.986080154,1.737362508,0.082323205,NA
LOC127100997,3.307979113,0.820419355,1.684318402,0.487092793,0.626192573,NA
LOC127101009,3.394021348,-0.187896595,1.685647893,-0.111468472,0.911244865,NA
LOC127101090,3.490180647,-0.721544797,1.601051504,-0.450669323,0.652227895,NA
LOC127101102,2.924986081,-0.736397759,1.750973903,-0.420564669,0.674072998,NA
LOC127101118,2.711671883,-0.104246845,1.888053895,-0.055213914,0.955968044,NA
LOC127101120,1.733472281,0.823426125,2.329636641,0.353456891,0.723745941,NA
LOC127101122,1.902302625,0.440104696,2.314009199,0.19019142,0.849159134,NA
LOC127101124,3.087130829,-0.116821942,1.739715366,-0.067150032,0.946462264,NA
LOC127101140,1.89561703,1.624438898,2.265645504,0.716987232,0.473381975,NA
LOC127101151,2.695121394,1.368370213,1.996208542,0.685484599,0.493038176,NA
LOC127101167,2.567432107,2.178831211,2.210594471,0.985631349,0.324314049,NA
LOC127101197,2.508817244,4.288731035,3.024843216,1.417835811,0.156238706,NA
LOC127101200,3.398718629,2.581147772,1.962924457,1.314950131,0.188526663,NA
LOC127101254,3.177870346,1.693293972,2.033934277,0.832521479,0.40511466,NA
LOC127101258,3.58025067,0.717427728,1.72626591,0.415595143,0.677706281,NA
LOC127101280,1.737157574,3.759667048,2.664129466,1.411217847,0.158180389,NA
LOC127101281,3.442353994,-0.12066689,1.668280524,-0.072330096,0.942339215,NA
LOC127101282,3.784548464,2.736577342,1.844279155,1.483819483,0.137856817,NA
LOC127101297,2.249828206,-0.716680146,1.889871053,-0.379221717,0.704523226,NA
